datetime,close,high,low,open,volume
2021/12/16 0:00,3962.469727,4110.368652,3956.057129,4020.415039,19825531254
2021/12/17 0:00,3879.486572,3992.79248,3711.424561,3959.012451,23143541098
2021/12/18 0:00,3960.860107,3993.829834,3774.61499,3880.291504,19530895889
2021/12/19 0:00,3922.592529,4018.658447,3894.398682,3960.872314,16167785597
2021/12/20 11:00,3933.844482,3980.098633,3759.40332,3923.695801,21589690675
2021/12/21 11:00,4020.26001,4058.821289,3918.837891,3938.463867,16388555198
2021/12/22 11:00,3982.099609,4073.791504,3947.690186,4018.695801,13921756199
2021/12/23 11:00,4108.015625,4149.026855,3897.234375,3981.96167,18007273742
2021/12/24 11:00,4047.98291,4134.106445,4029.064453,4111.345215,12769090623
2021/12/25 11:00,4093.281006,4138.564941,4027.927002,4049.781982,10894785525
2021/12/26 11:00,4067.328125,4105.023926,4013.026367,4094.151611,11197244172
2021/12/27 11:00,4037.547607,4126.001465,4033.492432,4064.746338,11424360002
2021/12/28 11:00,3800.893066,4037.538086,3769.280029,4037.538086,17299472803
2021/12/29 11:00,3628.531738,3827.981934,3612.795898,3797.436279,15722555672
2021/12/30 11:00,3713.852051,3767.559814,3595.204834,3632.219727,12925377999
2021/12/31 11:00,3682.632813,3807.288818,3636.869873,3713.430176,14157285268
2022/1/1 11:00,3769.697021,3769.917969,3682.286621,3683.047119,9776191466
2022/1/2 11:00,3829.564941,3836.161865,3727.357422,3769.29834,9881471548
2022/1/3 11:00,3761.380371,3836.19873,3698.047607,3829.535645,12080777893
2022/1/4 11:00,3794.056641,3876.785156,3723.349854,3761.361572,14030925983
2022/1/5 11:00,3550.386963,3842.059814,3456.745361,3794.269043,18061338502
2022/1/6 11:00,3418.408203,3549.708984,3335.376709,3549.708984,24293791313
2022/1/7 11:00,3193.210449,3420.461914,3117.381348,3417.837891,24494179209
2022/1/8 11:00,3091.972656,3240.304443,3020.880859,3193.502441,16037732700
2022/1/9 11:00,3157.751465,3206.790771,3075.911377,3091.696289,12334683863
2022/1/10 11:00,3083.0979,3177.213379,2947.683594,3157.570557,19535744145
2022/1/11 11:00,3238.111572,3247.511963,3061.140625,3082.990967,15211447193
2022/1/12 11:00,3372.258301,3401.219971,3216.718018,3238.449951,16662871689
2022/1/13 11:00,3248.288574,3396.969727,3247.91748,3372.10498,15294466275
2022/1/14 11:00,3310.001465,3330.766113,3203.82373,3248.648682,13562957230
2022/1/15 11:00,3330.530762,3364.537842,3278.670898,3309.844238,9619999078
2022/1/16 11:00,3350.921875,3376.401123,3291.563721,3330.387207,9505934874
2022/1/17 11:00,3212.304932,3355.819336,3157.224121,3350.947266,12344309617
2022/1/18 11:00,3164.025146,3236.016113,3096.123535,3212.287598,13024154091
2022/1/19 11:00,3095.825928,3171.158447,3055.212402,3163.850342,13187424144
2022/1/20 11:00,3001.120117,3265.336914,3000.908203,3095.271729,10645922764
2022/1/21 11:00,2557.931641,3029.081055,2496.812988,3002.956787,26796291874
2022/1/22 11:00,2405.181152,2615.247314,2330.247314,2561.145264,27369692036
2022/1/23 11:00,2535.039063,2542.144775,2381.515137,2406.924316,16481489511
2022/1/24 11:00,2440.352295,2537.208496,2172.30127,2535.891113,28220804648
2022/1/25 11:00,2455.935059,2498.50708,2359.384766,2440.393555,16179776932
2022/1/26 11:00,2468.030273,2705.78418,2417.683105,2455.579102,21229909340
2022/1/27 11:00,2423.001221,2510.45166,2328.452148,2467.188477,16126522783
2022/1/28 11:00,2547.092041,2548.778564,2367.83374,2421.646973,14666227351
2022/1/29 11:00,2597.084717,2627.609375,2526.989746,2546.590576,11172062661
2022/1/30 11:00,2603.466553,2631.408447,2550.460938,2598.564941,9501221177
2022/1/31 11:00,2688.278809,2697.735352,2489.072266,2603.263428,13778234614
2022/2/1 11:00,2792.117188,2802.31543,2682.621826,2687.898926,13194846235
2022/2/2 11:00,2682.854004,2802.212158,2630.120361,2791.958984,13876301217
2022/2/3 11:00,2679.162598,2712.482666,2587.783447,2682.226074,12755505065
2022/2/4 11:00,2983.586914,2983.586914,2675.443848,2681.057617,18987223729
2022/2/5 11:00,3014.648193,3054.130127,2966.781006,2984.446045,13102093957
2022/2/6 11:00,3057.476074,3061.26123,2965.429932,3014.959717,9466018022
2022/2/7 11:00,3142.470703,3182.52832,3002.927002,3057.422119,15197063785
2022/2/8 11:00,3122.608643,3219.472656,3038.37793,3143.008545,17136080906
2022/2/9 11:00,3239.457031,3263.155762,3063.160156,3121.182617,13951308490
2022/2/10 11:00,3077.482178,3271.316162,3070.378174,3240.113037,18629485080
2022/2/11 11:00,2927.383545,3127.450684,2888.707764,3077.413086,16043881065
2022/2/12 11:00,2917.362793,2980.079346,2870.177002,2927.386475,11254355757
2022/2/13 11:00,2883.463379,2947.776611,2845.397705,2916.789551,9054963563
2022/2/14 11:00,2933.479004,2957.963623,2840.257568,2880.187744,12164552172
2022/2/15 11:00,3179.877197,3185.520752,2917.857178,2933.729004,13921257873
2022/2/16 11:00,3127.830078,3181.616943,3055.168213,3180.446777,12352406833
2022/2/17 11:00,2881.481934,3154.615234,2861.852051,3126.858398,15860206214
2022/2/18 11:00,2785.727539,2937.308594,2761.643311,2884.340576,15748173433
2022/2/19 11:00,2763.701172,2826.3479,2707.378418,2784.872803,9774183169
2022/2/20 11:00,2628.648438,2763.756592,2585.946289,2763.756592,11641437834
2022/2/21 11:00,2573.816162,2752.458496,2568.254395,2627.665527,18646392740
2022/2/22 11:00,2639.299316,2648.916748,2510.678711,2572.898682,16360200507
2022/2/23 11:00,2590.359619,2741.368408,2587.412842,2639.447021,13382637240
2022/2/24 11:00,2598.067139,2689.047607,2308.914795,2588.16626,29312342666
2022/2/25 11:00,2764.535645,2821.972412,2579.208008,2598.436279,17208902048
2022/2/26 11:00,2781.111816,2849.424072,2745.009033,2764.989502,11724648351
2022/2/27 11:00,2621.801758,2831.125488,2581.615723,2780.504395,16150857254
2022/2/28 11:00,2919.201172,2929.18042,2586.388184,2621.172119,19266124733
2022/3/1 11:00,2972.485107,3029.651611,2868.938965,2919.775879,18757425786
2022/3/2 11:00,2950.118408,3026.868164,2919.943115,2972.471924,16636517503
2022/3/3 11:00,2834.468994,2964.67334,2797.319336,2950.156738,13091199728
2022/3/4 11:00,2617.156006,2835.17627,2587.748291,2834.987305,14496939024
2022/3/5 11:00,2664.831055,2679.102539,2596.98999,2618.473633,8072368396
2022/3/6 11:00,2555.037354,2673.637207,2555.037354,2664.943604,8872976607
2022/3/7 11:00,2497.77124,2639.943115,2455.59375,2555.297607,14594098731
2022/3/8 11:00,2576.747559,2618.166016,2489.755127,2497.721436,13922922903
2022/3/9 11:00,2729.783447,2761.796387,2573.655273,2577.165283,14173665398
2022/3/10 11:00,2608.048584,2729.116455,2566.193115,2729.116455,13292477213
2022/3/11 11:00,2559.562988,2664.558594,2534.688232,2608.27124,12382419582
2022/3/12 11:00,2574.75415,2606.438721,2559.126953,2559.660645,6532996574
2022/3/13 11:00,2518.94458,2594.549805,2503.885254,2573.488037,8632000379
2022/3/14 11:00,2590.696045,2604.034424,2505.299316,2518.486328,11244398839
2022/3/15 11:00,2620.149658,2662.32959,2515.765869,2590.668945,12861105614
2022/3/16 11:00,2772.055664,2781.307129,2610.764404,2620.028564,17915109769
2022/3/17 11:00,2814.854492,2826.160645,2751.560791,2771.964111,12685265194
2022/3/18 11:00,2945.343018,2973.616211,2774.855713,2814.43457,15830879093
2022/3/19 11:00,2946.25708,2979.987061,2910.802246,2944.72168,11576463120
2022/3/20 11:00,2860.459229,2956.965576,2826.107422,2946.547607,12684727326
2022/3/21 11:00,2897.976563,2954.556641,2838.250488,2860.103271,15206116098
2022/3/22 11:00,2973.131104,3040.382813,2892.544434,2897.77417,16830539230
2022/3/23 11:00,3031.067139,3036.752197,2933.306641,2973.14502,16008767658
2022/3/24 11:00,3108.062012,3118.387695,3012.32666,3031.060791,18070503166
2022/3/25 11:00,3106.671387,3183.958008,3087.490723,3108.448975,17030503831
2022/3/26 11:00,3143.178955,3146.825439,3091.825439,3106.405273,8876420740
2022/3/27 11:00,3291.577637,3291.577637,3129.997803,3143.795654,13431866834
2022/3/28 11:00,3336.634521,3424.019287,3279.0271,3292.32251,20620450770
2022/3/29 11:00,3401.987793,3470.186279,3335.02124,3335.02124,19533323636
2022/3/30 11:00,3385.157959,3435.286133,3349.237061,3401.526123,15302506131
2022/3/31 11:00,3281.642822,3435.128418,3272.93457,3385.289307,17685495686
2022/4/1 11:00,3449.552246,3467.555908,3223.891357,3282.576172,20982988937
2022/4/2 11:00,3445.059326,3521.284668,3442.000244,3449.788574,23571556215
2022/4/3 11:00,3522.833496,3573.960205,3421.259766,3444.810547,15333808649
2022/4/4 11:00,3521.241211,3535.148193,3422.000977,3522.36499,18209969743
2022/4/5 11:00,3411.79248,3546.706787,3410.547607,3521.239746,16681503199
2022/4/6 11:00,3171.691895,3411.672119,3171.205078,3411.672119,25632563639
2022/4/7 11:00,3233.274658,3263.474609,3155.581055,3172.197266,16745496605
2022/4/8 11:00,3192.073975,3301.607422,3179.142334,3233.272461,17557050669
2022/4/9 11:00,3261.91626,3261.963135,3187.469238,3191.976074,9908112156
2022/4/10 11:00,3211.866943,3303.003174,3211.866943,3261.291504,10427054790
2022/4/11 11:00,2981.052246,3214.461914,2962.756592,3209.576904,21891804831
2022/4/12 11:00,3030.376465,3077.452637,2957.872314,2981.420654,20235707410
2022/4/13 11:00,3118.344238,3123.575439,3006.481689,3029.87793,16088473629
2022/4/14 11:00,3019.909424,3139.928711,2988.435303,3117.821777,15821419931
2022/4/15 11:00,3040.916504,3044.287354,3001.123291,3020.134521,11256651536
2022/4/16 11:00,3062.310303,3074.886963,3016.421143,3041.123291,8766710365
2022/4/17 11:00,2993.40332,3075.775879,2989.043945,3061.881836,10463091281
2022/4/18 11:00,3057.606689,3062.520996,2893.912842,2993.483887,18629381299
2022/4/19 11:00,3104.106445,3125.084229,3035.535156,3057.570313,14156035096
2022/4/20 11:00,3077.74585,3157.885742,3045.28833,3103.935059,15547362265
2022/4/21 11:00,2987.480713,3173.451416,2962.4104,3077.829346,20783591093
2022/4/22 11:00,2964.835693,3024.854492,2942.358643,2986.938721,16782795477
2022/4/23 11:00,2938.114014,2975.322754,2926.740234,2964.802246,9116955609
2022/4/24 11:00,2922.732666,2961.88208,2922.128662,2937.347168,9696829579
2022/4/25 11:00,3009.393555,3018.415527,2804.50708,2922.990234,22332690614
2022/4/26 11:00,2808.29834,3026.415039,2786.253174,3008.946289,19052045399
2022/4/27 11:00,2888.929688,2911.877441,2802.273438,2808.645996,17419284041
2022/4/28 11:00,2936.940918,2973.13501,2861.821533,2888.849854,18443524633
2022/4/29 11:00,2815.601807,2943.445801,2782.435303,2936.776611,18771041399
2022/4/30 11:00,2730.186768,2836.827637,2727.40625,2815.533447,13520941867
2022/5/1 11:00,2827.756104,2838.704346,2728.078857,2729.994141,15332730152
2022/5/2 11:00,2857.4104,2874.145996,2785.522949,2827.614014,18609741545
2022/5/3 11:00,2783.476318,2859.193359,2762.118652,2857.152344,13026093219
2022/5/4 11:00,2940.644775,2956.686768,2779.273682,2783.131104,18186749944
2022/5/5 11:00,2749.213135,2948.960693,2704.91626,2940.226563,22642925048
2022/5/6 11:00,2694.979736,2754.837646,2645.335205,2748.931641,21027599270
2022/5/7 11:00,2636.093018,2696.652832,2599.523438,2694.991943,13369276367
2022/5/8 11:00,2517.459961,2638.830566,2498.430176,2636.121826,20802269935
2022/5/9 11:00,2245.43042,2528.258057,2238.062744,2518.508301,36333567678
2022/5/10 11:00,2343.510986,2450.760254,2206.756836,2242.650391,38202099639
2022/5/11 11:00,2072.108643,2441.079346,2018.855591,2342.75415,45743399154
2022/5/12 11:00,1961.701538,2170.458008,1748.303101,2072.504639,42463486402
2022/5/13 11:00,2014.418213,2139.713379,1941.975952,1960.122559,24816096567
2022/5/14 11:00,2056.273926,2063.429932,1956.572998,2014.28064,15457044616
2022/5/15 11:00,2145.706787,2147.194336,2008.16272,2056.183105,14846088335
2022/5/16 11:00,2022.725952,2145.836914,1988.811768,2145.836914,21459552191
2022/5/17 11:00,2090.40918,2113.059814,2015.971558,2022.882324,18509929297
2022/5/18 11:00,1916.656128,2102.32666,1916.656128,2090.459961,17740965589
2022/5/19 11:00,2018.336182,2028.388184,1907.020508,1916.149536,18734247914
2022/5/20 11:00,1961.315674,2054.795898,1926.676758,2018.000122,15892482289
2022/5/21 11:00,1974.518311,1985.395996,1944.265137,1961.017944,8546822406
2022/5/22 11:00,2043.170166,2047.191406,1966.038818,1974.670654,10941123403
2022/5/23 11:00,1972.181885,2080.333496,1964.386597,2042.344727,16434529708
2022/5/24 11:00,1978.982788,1991.535522,1920.68811,1972.390869,13057109007
2022/5/25 11:00,1944.827881,2014.369507,1943.938599,1978.677002,13364545730
2022/5/26 11:00,1803.91333,1962.171143,1759.199585,1945.033325,23458681818
2022/5/27 11:00,1724.922852,1814.656494,1721.264771,1802.543823,25470760032
2022/5/28 11:00,1757.941772,1757.941772,1724.635986,1724.635986,23214777872
2022/5/29 11:00,1812.031006,1818.776611,1765.937378,1792.184448,10642556101
2022/5/30 11:00,1996.441284,2005.210815,1804.456055,1811.885986,19580808705
2022/5/31 11:00,1942.328003,2005.490967,1932.352051,1996.408081,18363115560
2022/6/1 11:00,1823.569336,1965.166626,1776.053223,1942.050659,21037797760
2022/6/2 11:00,1834.150513,1845.313965,1789.664185,1822.412109,17065041354
2022/6/3 11:00,1775.078613,1840.058838,1746.509766,1834.13501,14878001811
2022/6/4 11:00,1801.609497,1810.299683,1751.533325,1775.220825,8677951273
2022/6/5 11:00,1805.204956,1825.859619,1777.133301,1801.81897,8850385937
2022/6/6 11:00,1859.289673,1915.030518,1804.990234,1805.635986,16518471852
2022/6/7 11:00,1814.04834,1862.914917,1729.413574,1859.33374,24020076750
2022/6/8 11:00,1793.572266,1830.676025,1770.231201,1814.100708,18041476023
2022/6/9 11:00,1789.82605,1827.293091,1779.867554,1793.512817,12013083393
2022/6/10 11:00,1665.042236,1797.607788,1663.43396,1789.689941,18504740451
2022/6/11 11:00,1529.663452,1679.314209,1507.03894,1665.217896,21127089064
2022/6/12 11:00,1445.216553,1539.705078,1436.18396,1530.189697,23465074882
2022/6/13 11:00,1204.582764,1448.738037,1181.948242,1443.835449,45162788786
2022/6/14 11:00,1211.662842,1252.471802,1094.701904,1204.555298,33327826525
2022/6/15 11:00,1233.206421,1236.627563,1025.684204,1211.365967,37539999450
2022/6/16 11:00,1067.730713,1246.140625,1058.784546,1233.603516,18907671369
2022/6/17 11:00,1086.519287,1112.471558,1060.867676,1067.987671,14591486540
2022/6/18 11:00,993.6367798,1095.16687,896.1090088,1086.37793,21655406608
2022/6/19 11:00,1127.656494,1142.34082,943.116333,993.4006348,21795481981
2022/6/20 11:00,1127.642456,1159.985352,1066.113159,1127.65625,19739691429
2022/6/21 11:00,1124.824585,1185.432495,1112.572632,1127.511841,15632089439
2022/6/22 11:00,1051.421875,1126.261719,1049.763306,1125.372925,15010593493
2022/6/23 11:00,1143.386719,1146.494263,1050.219604,1051.329346,14657862919
2022/6/24 11:00,1226.844727,1238.616943,1134.514038,1143.204712,16981552654
2022/6/25 11:00,1243.446899,1246.394287,1184.562012,1226.724731,12481946184
2022/6/26 11:00,1199.831665,1272.131226,1199.406372,1242.987549,12096607824
2022/6/27 11:00,1193.680664,1234.180786,1179.79248,1199.713135,12492225250
2022/6/28 11:00,1144.579224,1229.739014,1141.159668,1193.254028,14023205651
2022/6/29 11:00,1098.943848,1152.684814,1092.099121,1144.524414,15386286815
2022/6/30 11:00,1067.298828,1103.69043,1009.094849,1099.353149,16350755497
2022/7/1 11:00,1059.767334,1100.223877,1040.150757,1068.316772,17499453625
2022/7/2 11:00,1066.512817,1073.052612,1033.962158,1060.121216,9935603640
2022/7/3 11:00,1073.766968,1083.418945,1044.005615,1066.467407,8557248150
2022/7/4 11:00,1151.059082,1152.943848,1048.396362,1073.794312,13670889311
2022/7/5 11:00,1134.541016,1165.682739,1086.829956,1150.509766,16195518291
2022/7/6 11:00,1186.973999,1193.636719,1116.247559,1134.822266,15373536703
2022/7/7 11:00,1237.593384,1246.894897,1165.623169,1186.960938,14230795894
2022/7/8 11:00,1222.506226,1262.885742,1200.632202,1237.580322,16315929082
2022/7/9 11:00,1216.978271,1228.767944,1209.377563,1222.306885,8821353104
2022/7/10 11:00,1168.401611,1216.904419,1157.175537,1216.904419,10984558039
2022/7/11 11:00,1097.236572,1169.193848,1095.002808,1168.139038,12064180410
2022/7/12 11:00,1038.19165,1097.259155,1038.13562,1097.259155,12583282453
2022/7/13 11:00,1113.587158,1113.587158,1019.220337,1038.186646,18302588147
2022/7/14 11:00,1191.526245,1202.953369,1077.405762,1113.515747,16688640823
2022/7/15 11:00,1233.12915,1275.778198,1182.903198,1191.674805,17411448225
2022/7/16 11:00,1352.626465,1377.94458,1195.605957,1232.791626,18364013796
2022/7/17 11:00,1338.635742,1378.41748,1329.763306,1353.205078,16079711737
2022/7/18 11:00,1578.717896,1578.717896,1338.80603,1338.80603,27440420623
2022/7/19 11:00,1542.97522,1607.033081,1501.797485,1578.383911,27753529276
2022/7/20 11:00,1520.200684,1612.645752,1500.803223,1542.954346,22942708340
2022/7/21 11:00,1576.749512,1595.761963,1472.185425,1520.374512,20009556587
2022/7/22 11:00,1537.405151,1641.209229,1523.641724,1576.745361,18926100582
2022/7/23 11:00,1549.297485,1591.632568,1495.678101,1536.457397,14998811383
2022/7/24 11:00,1599.476685,1654.428711,1548.671143,1549.222534,17217849557
2022/7/25 11:00,1445.383423,1605.336914,1445.383423,1599.157227,20585056021
2022/7/26 11:00,1441.806763,1445.151123,1362.95166,1445.151123,18238563509
2022/7/27 11:00,1636.232666,1636.799438,1423.618896,1443.726807,23007524016
2022/7/28 11:00,1725.46814,1774.576416,1604.890991,1636.231934,27231399966
2022/7/29 11:00,1727.406982,1759.884033,1662.791138,1725.623901,23249531113
2022/7/30 11:00,1695.969482,1738.016846,1678.108032,1727.06189,15576977870
2022/7/31 11:00,1681.517334,1745.883179,1672.612793,1695.884766,14200735370
2022/8/1 11:00,1635.195801,1700.170898,1613.416016,1681.445557,16191371176
2022/8/2 11:00,1632.945435,1672.629761,1567.851074,1634.645874,20426082309
2022/8/3 11:00,1618.874512,1678.098267,1595.634521,1633.05127,16786218830
2022/8/4 11:00,1608.205811,1658.511597,1585.326538,1618.886719,14467440626
2022/8/5 11:00,1732.254639,1732.254639,1606.49707,1607.523926,18546491876
2022/8/6 11:00,1691.658081,1744.326416,1691.658081,1732.661133,11757911705
2022/8/7 11:00,1699.35083,1724.789185,1672.908447,1691.777954,10252090340
2022/8/8 11:00,1775.516113,1806.886475,1697.407959,1699.693481,16841424404
2022/8/9 11:00,1703.025024,1786.122559,1675.849854,1776.071289,16368619692
2022/8/10 11:00,1851.742676,1869.400635,1665.090454,1702.906494,23512477984
2022/8/11 11:00,1881.224121,1927.939209,1851.828369,1851.828369,23826986482
2022/8/12 11:00,1957.24646,1957.552979,1860.083496,1880.89917,17168141904
2022/8/13 11:00,1981.336548,2013.755737,1948.595215,1957.333984,16038975216
2022/8/14 11:00,1936.802002,2022.791504,1919.010132,1981.782471,14062754456
2022/8/15 11:00,1904.228149,2007.210327,1881.856812,1936.760498,20349931313
2022/8/16 11:00,1878.139404,1910.745361,1862.273438,1902.83313,15637578930
2022/8/17 11:00,1832.999634,1951.675659,1823.532227,1877.934326,20308508124
2022/8/18 11:00,1847.007813,1876.376953,1826.957764,1833.715576,14999352229
2022/8/19 11:00,1612.987305,1847.095337,1611.338867,1847.095337,25906358731
2022/8/20 11:00,1577.003784,1652.21875,1534.298828,1612.650635,18334580263
2022/8/21 11:00,1619.31897,1640.936523,1569.046509,1576.543579,15849221752
2022/8/22 11:00,1622.505859,1622.778809,1535.014771,1619.16687,18557078599
2022/8/23 11:00,1662.769897,1666.676514,1569.428589,1622.939331,18322041914
2022/8/24 11:00,1657.059204,1686.557739,1610.099243,1662.695435,16780932907
2022/8/25 11:00,1696.457031,1718.183228,1656.856079,1657.336548,14818795695
2022/8/26 11:00,1507.782837,1698.561035,1498.77124,1696.324585,26713710143
2022/8/27 11:00,1491.39502,1517.150024,1454.282959,1508.156982,18120831899
2022/8/28 11:00,1430.547363,1505.791992,1430.547363,1491.206787,12823572918
2022/8/29 11:00,1553.037354,1556.30957,1427.728394,1430.439453,17965837488
2022/8/30 11:00,1523.838867,1600.461182,1480.831787,1553.188965,21835784470
2022/8/31 11:00,1553.684937,1612.358887,1524.286499,1524.286499,20591680941
2022/9/1 11:00,1586.176758,1593.082764,1520.188354,1553.756348,16434276817
2022/9/2 11:00,1577.220459,1643.183228,1551.87793,1586.017944,17708478709
2022/9/3 11:00,1556.872681,1579.454346,1541.672119,1577.213745,9516825994
2022/9/4 11:00,1577.641602,1578.009277,1543.698853,1556.895874,8884144998
2022/9/5 11:00,1617.183228,1621.661377,1559.78186,1577.884033,13060541168
2022/9/6 11:00,1561.748535,1680.595337,1561.748535,1617.240234,22946059125
2022/9/7 11:00,1629.906372,1651.051147,1500.013672,1560.906738,19560363854
2022/9/8 11:00,1635.347656,1655.064087,1603.063843,1629.805176,17621046717
2022/9/9 11:00,1719.085449,1735.809814,1632.836548,1635.187744,20242323690
2022/9/10 11:00,1776.203735,1784.497803,1710.296997,1718.961304,13130928217
2022/9/11 11:00,1761.800049,1782.729858,1730.164795,1775.976074,12464301922
2022/9/12 11:00,1713.765259,1778.163452,1698.293457,1762.084839,17688391310
2022/9/13 11:00,1580.787964,1745.779053,1564.03186,1713.962524,23066821734
2022/9/14 11:00,1634.755005,1642.157227,1564.03186,1574.858154,17897150206
2022/9/15 11:00,1471.693481,1648.945679,1466.139404,1635.083008,26946275878
2022/9/16 11:00,1432.447754,1480.564209,1415.581299,1471.928345,16764804299
2022/9/17 11:00,1469.741699,1473.060425,1415.042358,1432.876465,10798098671
2022/9/18 11:00,1335.329102,1469.705444,1331.494751,1469.705444,15762284723
2022/9/19 11:00,1377.541382,1388.272217,1287.420898,1335.270752,18712714223
2022/9/20 11:00,1324.388184,1381.965698,1319.201416,1377.619019,14722317220
2022/9/21 11:00,1252.607788,1384.476929,1229.426758,1324.215576,20643507800
2022/9/22 11:00,1327.680176,1336.157837,1240.968262,1251.567383,18461527259
2022/9/23 11:00,1328.259521,1353.28833,1270.198364,1327.481201,18771106339
2022/9/24 11:00,1317.993286,1346.255249,1312.640259,1328.244629,12098209717
2022/9/25 11:00,1294.216797,1333.371338,1275.627686,1317.938477,11802651633
2022/9/26 11:00,1335.32019,1335.526367,1282.049316,1294.386108,16034549271
2022/9/27 11:00,1330.127686,1396.891479,1308.991455,1335.337036,17870598937
2022/9/28 11:00,1337.410889,1351.964478,1267.869263,1329.541382,18994979566
2022/9/29 11:00,1335.652344,1348.107666,1293.193359,1337.554443,13796915736
2022/9/30 11:00,1327.978638,1368.743408,1320.383179,1335.646484,14250100093
2022/10/1 11:00,1311.644409,1332.516479,1306.102539,1328.193726,6227961237
2022/10/2 11:00,1276.093506,1316.330078,1275.33606,1311.753418,7578351650
2022/10/3 11:00,1323.439209,1326.554443,1271.150879,1276.163452,10153070907
2022/10/4 11:00,1362.126587,1364.970947,1320.07666,1323.27832,10139774963
2022/10/5 11:00,1352.837158,1362.451782,1320.855103,1361.9729,9774451820
2022/10/6 11:00,1351.709473,1380.404907,1349.449951,1352.806641,12033514861
2022/10/7 11:00,1332.516968,1359.328125,1321.746094,1351.836426,10061619355
2022/10/8 11:00,1315.500488,1335.954834,1307.072998,1332.371338,5804676208
2022/10/9 11:00,1322.604248,1327.668823,1309.344604,1315.460205,5486230123
2022/10/10 11:00,1291.337646,1335.66272,1291.337646,1322.618652,8794491050
2022/10/11 11:00,1279.575684,1296.273926,1272.737671,1291.109619,9274845260
2022/10/12 11:00,1294.906372,1303.075195,1277.527466,1279.7323,8355638578
2022/10/13 11:00,1288.123901,1297.564209,1209.278198,1294.917358,17499038202
2022/10/14 11:00,1297.422119,1339.744751,1285.378296,1288.048706,13113767755
2022/10/15 11:00,1274.871704,1300.745972,1268.468506,1297.305908,6798512624
2022/10/16 11:00,1306.296631,1312.634521,1275.005493,1275.005493,7491625206
2022/10/17 11:00,1331.713623,1335.647827,1297.447266,1306.30957,9401189650
2022/10/18 11:00,1310.447021,1339.085938,1291.660645,1331.669922,10416747806
2022/10/19 11:00,1285.744263,1312.442383,1283.965332,1310.56311,8350692785
2022/10/20 11:00,1283.200928,1307.855103,1275.323975,1285.660278,9009111996
2022/10/21 11:00,1299.946411,1305.081299,1260.666748,1283.18811,10412565245
2022/10/22 11:00,1314.299194,1317.101074,1295.946899,1299.902344,7175324564
2022/10/23 11:00,1363.447021,1367.760742,1302.908813,1314.249512,9909510925
2022/10/24 11:00,1344.998535,1368.425537,1327.854004,1363.491821,13092820173
2022/10/25 11:00,1461.665405,1509.985474,1336.978882,1344.711304,25367291294
2022/10/26 11:00,1566.56665,1584.636719,1460.428711,1461.133179,32705548427
2022/10/27 11:00,1514.374878,1574.403442,1510.816772,1566.841431,22813499245
2022/10/28 11:00,1555.477905,1568.633911,1493.871094,1514.32312,19974623205
2022/10/29 11:00,1619.698486,1652.382202,1549.983643,1555.274658,21618154775
2022/10/30 11:00,1590.783325,1637.037842,1579.485229,1619.697876,13930073427
2022/10/31 11:00,1572.714478,1630.452881,1555.918945,1590.481323,19306919714
2022/11/1 11:00,1579.70459,1606.605713,1568.098511,1572.645386,14507311208
2022/11/2 11:00,1519.711792,1613.410645,1507.244751,1579.497925,23254218281
2022/11/3 11:00,1531.541748,1556.759644,1517.101685,1519.724854,14248351007
2022/11/4 11:00,1645.093384,1661.334717,1529.268433,1531.397583,20806964347
2022/11/5 11:00,1627.968018,1660.48645,1625.964233,1645.156494,11006973190
2022/11/6 11:00,1572.234741,1634.132446,1572.234741,1627.901123,11632744705
2022/11/7 11:00,1568.591309,1604.475342,1550.415527,1572.016968,15279963349
2022/11/8 11:00,1332.835571,1574.799805,1259.443115,1568.32959,42048003440
2022/11/9 11:00,1100.1698,1335.74353,1083.285645,1333.122437,38864492427
2022/11/10 11:00,1299.4646,1341.791138,1093.122559,1100.107178,28581002122
2022/11/11 11:00,1287.221069,1302.295288,1211.32959,1298.882446,20920539099
2022/11/12 11:00,1255.268311,1288.150879,1242.152222,1287.438354,10964962767
2022/11/13 11:00,1221.819214,1271.712524,1208.520996,1255.441284,10717455214
2022/11/14 11:00,1241.604248,1284.217651,1178.429077,1221.895508,15028035663
2022/11/15 11:00,1251.736206,1283.19873,1238.688232,1241.677734,11798011594
2022/11/16 11:00,1215.602539,1264.486328,1192.987793,1251.808838,11939561598
2022/11/17 11:00,1200.808594,1224.965698,1189.15271,1215.848633,9723646871
2022/11/18 11:00,1212.300293,1226.737427,1200.802124,1200.802124,7979913378
2022/11/19 11:00,1218.426758,1227.83728,1200.475586,1212.215454,5978745776
2022/11/20 11:00,1142.466675,1224.077759,1137.933228,1218.436279,9651002684
2022/11/21 11:00,1108.353027,1142.395752,1084.8573,1142.395752,14080099208
2022/11/22 11:00,1135.173462,1136.442627,1081.138184,1107.895996,12040670755
2022/11/23 11:00,1183.199585,1184.997314,1130.022827,1135.421509,11242676044
2022/11/24 11:00,1203.983154,1211.627441,1180.379761,1183.345093,9706372376
2022/11/25 11:00,1198.925903,1203.799438,1174.823364,1203.799438,5483308196
2022/11/26 11:00,1205.897949,1227.038086,1198.0979,1198.790527,5074160558
2022/11/27 11:00,1195.126953,1220.349487,1195.039063,1205.905273,4486976868
2022/11/28 11:00,1170.086182,1198.737671,1156.0625,1194.960327,7275411870
2022/11/29 11:00,1216.901245,1222.164185,1163.477539,1169.87439,7639405818
